"Action Context","Action Type","Action URL","App Name","App Version","Apple Id Number","Click Target","Client ID","Coming Soon","Consented TV Providers","Content Provider Brand ID","Content Type","Destination URL","Dialog Message Text","Dialog Response","Dialog Response Options","Dialog Subject ID","Dialog Type","Event Time","Event Type","External Reference URL","Feature Title","Hardware Brand","Hardware Family","Hardware Model","IP City","IP Country","IP Latitude","IP Longitude","IP Network","IP Network Type","IP Region","Impressed Content Names","Masked IP Address","Media Id","Media Play Position (MS)","Network Connection Type","Non Consented TV Providers","OS Languages","OS Version","Offer Type","On Web App","Operating System","Opted-in for Personalization","Page History","Page ID","Page Type","Page URL","Referral App Name","Screen Height (Pixels)","Screen Pixel Ratio","Screen Width (Pixels)","Search Term","Sensitive Content Type","Start Type","Store Front Name","Subscribed TV Providers","TV Provider Apps","Tab","Timezone Offset (Minutes)","Type","Upsell State","Upsell Trigger","Upsell Type","Visit ID","Window Inner Height (Pixels)","Window Inner Width (Pixels)","Window Outer Height (Pixels)","Window Outer Width (Pixels)"
"","","","Apple TV App","1","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-02-23T22:45:48.461Z","impressions","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","verizon","mobile","UT","[null,null,null,null,null,null,null,trailers,umc_id,1,2,null,WrappedArray(),Shelf,Trailers,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,null,null,1492536341;63844559;Preview,umc.cmr.atvp.vc.4b9f962w3tpq12j73nlesbbyi,umc_id,2,0,1,WrappedArray(1582497910358),trailer,,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,umc.cmc.3g1mczg6brq5iifcrw6jyfzgh,umc_id,3,0,null,WrappedArray(),ProductBanner,null,null,null,null,null,null,null,null,null,null,null,null,null]|[Play,null,tvs.sbd.4000,null,Show,Subscription,VHRQT0560106,umc.cmc.3g1mczg6brq5iifcrw6jyfzgh,umc_id,4,2,3,WrappedArray(1582497905805, 1582497910358),BannerButton,null,null,null,null,null,null,null,null,null,umc.cmr.atvp.ep.152ewhddozyfs42fz2tlzc5q,null,null,null]|[null,null,null,null,null,null,null,episodeShelf,umc_id,5,1,null,WrappedArray(),episodeShelf,null,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,Episode,null,null,umc.cmc.3g1mczg6brq5iifcrw6jyfzgh,umc_id,6,5,5,WrappedArray(1582497910358, 1582497926132),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,Episode,null,null,umc.cmc.6025meprcydb4dwfmfyiilhqf,umc_id,7,6,5,WrappedArray(1582497913041),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,Episode,null,null,umc.cmc.2yj3ln6jbih2t3dr689xuslnh,umc_id,8,7,5,WrappedArray(1582497923914, 1582497939356),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,Episode,null,null,umc.cmc.1lq91xrf07nyf61iezzgchyct,umc_id,9,4,5,WrappedArray(1582497933734),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]","2600:100e:b14f:0:0:0:0:0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","TVShow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball|com.netflix.Netflix|com.turner.TBS","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","","","Apple TV App","1.0","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-02-23T22:45:47.249Z","exit","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","verizon","mobile","UT","","2600:100e:b14f:0:0:0:0:0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","TVShow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball|com.netflix.Netflix|com.turner.TBS","watchnow","420","taskSwitch","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","Download","","Apple TV App","1.0","405952270","BannerButton_Download","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|NBC Sports|CBS All Access|ABC|STARZ|NBC|Sundance Now|EPIX|Prime Video|AT&T TV|HBO GO|HBO NOW","","","","","","","","","2020-02-23T22:45:24.104Z","click","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","qwest","","UT","[null,null,null,null,null,null,null,upNextShelf,umc_id,1,2,null,WrappedArray(),Shelf,Up Next,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.4000,null,Episode,null,VMSHO0560105,umc.cmc.2nkd2e01l1zo445kvmhmocy8l,umc_id,2,1,1,WrappedArray(1574063421679),lockup,null,null,null,null,null,null,null,null,null,umc.cmr.atvp.ep.35vfike9pwrz4o4x12bj9i91f,null,null,null]|[play,null,tvs.sbd.9050,null,Episode,null,urn:hbo:episode:GXYVDOgqiNcPCwgEAAAlu,umc.cmc.t4sezewczdstn7fxklivy2y0,umc_id,3,0,1,WrappedArray(1574063421679),lockup,null,null,null,null,null,null,null,null,null,umc.cmr.hbo.ep.3an501eobgrlc4nsdamtb8ugs,null,null,null]|[null,null,null,null,null,null,null,edt.col.5c6fac13-1d1e-467a-aa26-ebf632a4b64c,umc_id,4,3,null,WrappedArray(),Shelf,What to Watch,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.6wsi780sz5tdbqcf11k76mkp7,umc_id,5,0,4,WrappedArray(1574063421679),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.25tn3v8ku4b39tr6ccgb8nl6m,umc_id,6,1,4,WrappedArray(1574063421679),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.7d0kmso0nmvou5xrq4tuonc47,umc_id,7,2,4,WrappedArray(1574063421679),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.1ogyy5s2agasxa5qztabrlykn,umc_id,8,3,4,WrappedArray(1574063421679),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,tabItemsCollectionId,umc_id,9,1,null,WrappedArray(),Shelf,,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,movieTabItem,umc_id,10,0,9,WrappedArray(1574063421679),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,tvShowTabItem,umc_id,11,1,9,WrappedArray(1574063421679),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,sportsTabItem,umc_id,12,2,9,WrappedArray(1574063421679),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,kidsTabItem,umc_id,13,3,9,WrappedArray(1574063421679),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]","65.126.127.0","","","WiFi","Comedy Central|Music","en-US","13.3.1","","false","iOS","Grace","","","TVShow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.amazon.aiv.AIVApp|com.apple.Music|com.apple.tv|com.cbsvideo.app|com.nbcuni.com.nbcsports.liveextra","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","Download","","Apple TV App","1.0","405952270","BannerButton_Download","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Prime Video|Tubi TV","","","","","","","","","2020-02-23T22:45:24.104Z","click","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","qwest","","UT","[null,null,null,null,null,null,null,uts.col.search.MV,umc_id,1,0,null,WrappedArray(),Shelf,Movies,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.1xdoxpkgmjfn5m9b48f5rdyru,umc_id,2,3,1,WrappedArray(1592718536615),swoosh,Villain,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.6lixvx6pb0c239w6gozgioo7l,umc_id,3,4,1,WrappedArray(1592718536615),swoosh,Vacation,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.7hbjk35zlpyjmjmd1pd9oq0ju,umc_id,4,5,1,WrappedArray(1592718536615),swoosh,The Vow,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,uts.col.search.SH,umc_id,5,1,null,WrappedArray(),Shelf,TV Shows,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.74rgaar5p4k0axk29m91zbiem,umc_id,6,0,5,WrappedArray(1592718536615),swoosh,V,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.6gl26cm39n9xg6r2sd565mte8,umc_id,7,1,5,WrappedArray(1592718536615),swoosh,V,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.6baq7eth3cgl7iicr8p0tgx6l,umc_id,8,2,5,WrappedArray(1592718536615),swoosh,Vikings,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,uts.col.search.BR,umc_id,9,3,null,WrappedArray(),Shelf,Channels,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Brand,null,null,tvs.sbd.1000285,umc_id,10,1,9,WrappedArray(1592718536615),swoosh,Arrow Video Channel,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Brand,null,null,tvs.sbd.1000228,umc_id,11,0,9,WrappedArray(1592718536615),swoosh,HISTORY Vault,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Brand,null,null,tvs.sbd.4000,umc_id,12,2,9,WrappedArray(1592718536615),swoosh,Apple TV+,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,uts.col.search.SE,umc_id,13,2,null,WrappedArray(),Shelf,Sports,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,SportingEvent,null,null,umc.cse.35mi3f8gj07p412p7z85sp59w,umc_id,14,0,13,WrappedArray(1592718536615),swoosh,Emanuel Navarrete vs. Uriel Lopez,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,SportingEvent,null,null,umc.cse.6oj76owb86vpoah6uwcxd6dbr,umc_id,15,1,13,WrappedArray(1592718536615),swoosh,Cardiff City vs. Leeds United,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,SportingEvent,null,null,umc.cse.752sg22r7rgxwuxc4qfqu14x9,umc_id,16,2,13,WrappedArray(1592718536615),swoosh,IFK Norrköping vs. Djurgårdens IF FF,null,null,null,null,null,null,null,null,null,null,null,null]","65.126.127.0","","","WiFi","","en-US","13.3.1","","false","iOS","Grace","","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","TVShow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.adrise.tubitv|com.apple.Music|com.apple.tv","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","Download","","Apple TV App","1.0","405952270","BannerButton_Download","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Boomerang|Disney+|SHOWTIME|Showtime Anytime|FXNOW|PBS Video|PBS KIDS Video|CBS All Access|ABC|STARZ|NBC|HISTORY|Comedy Central|MTV|Syfy|VH1|HISTORY Vault|TNT|TBS|Cartoon Network|BBC America|AHC GO|Pluto TV|Oxygen|Prime Video|Tubi TV|HBO NOW","","","","","","","","","2020-02-23T22:45:13.582Z","click","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","qwest","","UT","","65.126.127.0","","","WiFi","Smithsonian Channel|A&E|Food Network|Cooking Channel|HGTV|Discovery|Investigation Discovery|HBO GO","en-US","13.3.1","","false","iOS","Grace","","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","TVShow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.abcdigital.abc.videoplayer|com.adrise.tubitv|com.aetn.history.ios.watch|com.aetn.ios.HistoryVault|com.apple.tv|com.bbcamerica.ios|com.boomerang.boom|com.cbsvideo.app|com.discovery.mobile.ahcgo|com.disney.WATCHDisneyChannel|com.epix.epixnow|com.fox.now|com.fxnetworks.ios.FXNOW|com.mtvn.ccnetwork|com.mtvn.mtvPrimeiPad|com.mtvn.Nickelodeon|com.mtvn.nickjr|com.mtvn.noggin|com.mtvn.vh1tvtunein|com.natgeo.tv|com.nbcuni.nbc.portal|com.nbcuni.oxygen.tve|com.nbcuni.syfy.syfychannel|com.showtime.showtimeanytime|com.showtime.standalone|com.turner.TBS|com.turner.TNT|org.pbs.playeripad|tv.pluto.ios","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","Download","","Apple TV App","1.0","405952270","BannerButton_Download","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|NBC Sports|Disney+|NBC|CNN|AMC|Prime Video|Music|ESPN|HBO NOW","","","","","","","","","2020-02-23T22:45:13.582Z","click","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","qwest","","UT","[null,null,null,null,null,null,null,trailers,umc_id,1,3,null,WrappedArray(),Shelf,Trailers,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,null,null,1478195567;61805614;Preview,umc.cmr.atvp.vc.6qi53wtyqdgy1w2akyw8onvn0,umc_id,2,0,1,WrappedArray(1574473216244),trailer,,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,episodeShelf,umc_id,3,2,null,WrappedArray(),episodeShelf,null,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,Episode,null,null,umc.cmc.9lurme2pu4stlj61qf6wul4k,umc_id,4,3,3,WrappedArray(1574473216244),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,Episode,null,null,umc.cmc.2nkd2e01l1zo445kvmhmocy8l,umc_id,5,4,3,WrappedArray(1574473216244),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,Episode,null,null,umc.cmc.6f1j36u80w2ab3b50o8ghaftg,umc_id,6,5,3,WrappedArray(1574473216244),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]","65.126.127.0","","","WiFi","","en-US","13.3.1","","false","iOS","Grace","","","TVShow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.apple.TVWatchList|com.cnn.iphone|com.msnbc.rachelmaddow.ipad|com.mtvn.SPIKE|com.nbcuni.nbc.portal|com.zumobi.msnbc","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","Download","","Apple TV App","1.0","405952270","BannerButton_Download","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","ABC|NBC|Classix|Prime Video|Red Bull TV|FOX Latinoamérica|Globoplay|Globosat Play|HBO GO","","","","","","","","","2020-02-23T22:45:11.431Z","click","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","qwest","","UT","[null,null,null,null,null,null,null,edt.col.5c3f7e2e-ae51-4b74-82c1-547406167060,umc_id,1,5,null,WrappedArray(),Shelf,Novos filmes,null,edt.shelf.5d8cc80c-6d99-47d6-a31f-8b6923a2181e,null,Lockup,null,tahoma_watchnow,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.3461sdkcrwzxhfguy5lamdoyu,umc_id,2,1,1,WrappedArray(1570837848634),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.598q8n0fbhm76bsw6qo8ugjb,umc_id,3,2,1,WrappedArray(1570837848634),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.73tjs0pb9p1luf7sslhtbt06n,umc_id,4,0,1,WrappedArray(1570837848634),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.7cmyhnaptc8ssygw2o6hlbpqi,umc_id,5,3,1,WrappedArray(1570837848634),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5d8cab20-5325-479f-9bc7-fd38cfd30380,umc_id,6,6,null,WrappedArray(),Shelf,Grandes filmes a preços especiais,null,edt.shelf.5d8cb32b-c093-499a-9848-9199482b0eb9,null,Brick2,null,tahoma_watchnow,null,null,null,null,null,null]|[navigate,null,null,null,EditorialItem,null,null,edt.item.5cace187-df2d-4b75-b4fb-6d0e859c77ea,umc_id,7,0,6,WrappedArray(1570837848634),brick2,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,EditorialItem,null,null,edt.item.5cace185-6cff-472c-90b0-3833b8606a4f,umc_id,8,1,6,WrappedArray(1570837848634),brick2,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,EditorialItem,null,null,edt.item.5cad1cff-b723-49aa-8414-34744f25cae4,umc_id,9,2,6,WrappedArray(1570837848634),brick2,null,null,null,null,null,null,null,null,null,null,null,null,null]","65.126.127.0","","","WiFi","","pt-BR","13.3.1","","false","iOS","Grace","","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","TVShow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.apple.TVWatchList|com.bloomberg.Bloomberg|com.cnn.iphone|com.dla.ClaroVideo|com.foxnews.foxnews|com.hulu.plus|com.mubi.mubiapp|com.nbcuni.syfy.syfychannel|com.nousguide.rbms|com.smithsonianchannel.SmithsonianChannel|com.viki.viki-ios|com.zumobi.msnbc","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","Download","","Apple TV App","1.0","405952270","BannerButton_Download","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Viki|Garage|ABC|NBC|MUBI|Classix|Prime Video|Red Bull TV|FOX Latinoamérica|Globoplay|Globosat Play|HBO GO|Music","","","","","","","","","2020-02-23T22:45:11.431Z","click","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","qwest","","UT","","65.126.127.0","","","WiFi","","pt-BR","13.3.1","","false","iOS","Grace","","","TVShow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.apple.TVWatchList|com.bloomberg.Bloomberg|com.cnn.iphone|com.dla.ClaroVideo|com.foxnews.foxnews|com.moviecity.app.Moviecity|com.mubi.mubiapp|com.nbcuni.syfy.syfychannel|com.nousguide.rbms|com.smithsonianchannel.SmithsonianChannel|com.viki.viki-ios|com.zumobi.msnbc","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","","","Apple TV App","1","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-02-23T22:45:05.899Z","page","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","qwest","","UT","","65.126.127.0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","WatchNow_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","TVShow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball|com.netflix.Netflix|com.turner.TBS","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","","","Apple TV App","1","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-02-23T22:45:05.595Z","impressions","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","qwest","","UT","[null,null,null,null,null,null,null,upNextShelf,umc_id,1,2,null,WrappedArray(),Shelf,Up Next,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.4000,null,Episode,null,VHRQT0560106,umc.cmc.3g1mczg6brq5iifcrw6jyfzgh,umc_id,2,0,1,WrappedArray(1582497897440),lockup,null,null,null,null,null,null,null,null,null,umc.cmr.atvp.ep.152ewhddozyfs42fz2tlzc5q,null,null,null]|[null,null,null,null,null,null,null,edt.col.5c6fac13-1d1e-467a-aa26-ebf632a4b64c,umc_id,3,3,null,WrappedArray(),Shelf,What to Watch,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.2ice8mlcn1zrtxf81e5ktwg8p,umc_id,4,1,3,WrappedArray(1582497897440),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.1nfdfd5zlk05fo1bwwetzldy3,umc_id,5,0,3,WrappedArray(1582497897440),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,tabItemsCollectionId,umc_id,6,1,null,WrappedArray(),Shelf,,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,tvShowTabItem,umc_id,7,1,6,WrappedArray(1582497897440),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,movieTabItem,umc_id,8,0,6,WrappedArray(1582497897440),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,sportsTabItem,umc_id,9,2,6,WrappedArray(1582497897440),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]","65.126.127.0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","WatchNow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball|com.netflix.Netflix|com.turner.TBS","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
"","navigate","","Apple TV App","1","405952270","umc.cmc.1nfdfd5zlk05fo1bwwetzldy3","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","","","Show","","","","","","","2020-02-23T22:45:05.056Z","click","","","Apple","iPhone","iPhone XS","SALTLAKECITY","US","40.7566","-111.8992","qwest","","UT","","65.126.127.0","","","WiFi","","","13.3.1","","false","iOS","Grace","","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","WatchNow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.disney.disneyplus|com.espn.ScoreCenter|com.fxnetworks.ios.FXNOW|com.hbo.hbogo|com.hulu.plus|com.showtime.showtimeanytime|com.turner.TNT","","watchnow","420","","","","","f770baba-19fc-4991-98a0-24192a13e39f_2_1582497894915","","","812","375"
